Mission_ID,Planet_Name,Distance_From_Earth,Crew_Size,Mission_Duration,Budget,Technology_Rating,Atmospheric_Composition,Surface_Terrain,Communication_Latency,Energy_Resources,Previous_Attempts,Alien_Contact_Probability,Critical_Failures,Success_Status
a1f4ac62-b1e0-4bad-995a-10759ba95ee5,Titanium,650.98,33,332,321.79,4,Carbon dioxide-heavy,Oceanic,4.86,Solar,3,0.0,2,Yes
f6d637f2-d964-4ed3-8b7f-aa67613b7097,Zarathustra,401.17,18,201,427.63,1,Oxygen-rich,Oceanic,16.8,Nuclear,0,0.14661223524551564,0,No
e404ce2d-ed62-40ed-afbb-4217fe5d4096,Titanium,806.07,35,286,365.4,8,Carbon dioxide-heavy,Volcanic,4.72,Geothermal,0,0.5047884192415497,0,No
0e9e51e0-1f0b-4e39-b72c-1178c3fdb0d6,Xenon,366.71,27,208,438.3,6,Carbon dioxide-heavy,Icy,19.24,Geothermal,4,0.31346628174286645,2,Yes
41064187-f17f-49ae-bfa9-ceefa09c3c9e,Xenon,630.2,22,161,271.05,7,Hydrogen-rich,Rocky,16.44,Chemical,4,1.0,0,No
03da5daf-4401-4b3c-8424-2ebd517d54b7,Aurora,167.61,11,32,378.21,8,Hydrogen-rich,Icy,16.54,Chemical,4,0.2530961482948442,0,No
0e3cb23b-1f08-44a0-bb9e-ee34f1266a30,Xenon,854.15,6,152,303.25,1,Carbon dioxide-heavy,Rocky,18.41,Geothermal,3,0.2293155688736216,1,No
e8cdcdd1-d1ee-4ecb-b10c-00160850fc05,Elysium,960.9,19,113,,9,Hydrogen-rich,Rocky,18.44,Geothermal,1,0.10231153318579288,0,No
aafac04a-2f8c-42fd-a427-ce471dc4ce42,Aurora,669.54,39,353,92.45,4,Methane-dominated,Volcanic,18.73,Geothermal,4,0.31750829440316486,0,Yes
789899e9-5dde-4149-bf48-e74af176501f,Aurora,477.78,35,278,80.66,6,Oxygen-rich,Oceanic,1.93,Nuclear,1,0.8934550075233626,2,No
42d1a2c7-3c67-4ec1-9730-1fcca0745404,Xenon,601.85,42,309,186.94,8,Hydrogen-rich,Icy,14.37,Geothermal,2,1.0,1,No
4bad570a-0335-42e3-9a0e-96b08e83828a,Aurora,30.41,39,159,421.6,8,Carbon dioxide-heavy,Icy,13.12,Nuclear,4,0.6139649176646708,2,No
1176f275-cc34-4db0-a864-888ca6819bdc,Titanium,550.56,33,326,374.76,4,Carbon dioxide-heavy,Rocky,11.11,Solar,1,0.0,0,No
9fe05e05-c97d-4353-a332-9d800f2185e2,Elysium,95.35,17,221,193.75,1,Hydrogen-rich,Oceanic,5.64,Nuclear,0,0.5736576028558774,0,Yes
fb1ff18f-138e-44ae-90b5-3cca62165a81,Titanium,491.76,35,273,449.35,1,Methane-dominated,Oceanic,2.71,Solar,2,0.2518843838442532,0,Yes
a9df9ba4-fe90-4efb-8f5a-1b138f4a0d5f,Zarathustra,265.48,33,46,311.14,8,Carbon dioxide-heavy,Rocky,4.56,Geothermal,0,0.5669838565535459,1,Yes
6cb7e85f-8501-481f-874b-bc0e150c1d67,Xenon,169.7,21,352,267.67,3,Oxygen-rich,Volcanic,19.96,Solar,3,0.7943515471627247,2,No
091d869e-c28a-4af0-90bd-f91781a1c1ff,Zarathustra,432.69,18,344,87.3,4,Methane-dominated,Volcanic,9.68,Nuclear,0,0.6850886000267299,1,Yes
1b048159-98dd-4b42-b122-a2df589cac58,Elysium,601.83,35,139,147.1,6,Methane-dominated,Volcanic,2.29,Nuclear,0,0.8083812460651314,1,Yes
880a2ef2-2b51-4f51-b571-693d99453dbb,Xenon,186.09,24,85,237.86,10,Oxygen-rich,Volcanic,2.38,Geothermal,2,0.4915257667161175,1,Yes
e081da58-2f75-4290-9221-79c4073fbab4,Elysium,936.12,19,45,157.97,5,Oxygen-rich,Volcanic,5.38,Nuclear,3,0.5382815671378426,2,Yes
b4c077b9-f54e-4ae6-a73b-ea27c53264da,Zarathustra,753.08,13,351,316.85,9,Carbon dioxide-heavy,Rocky,5.52,Nuclear,1,0.0,2,Yes
919f66e7-a7e2-495d-bbb6-405562598a20,Aurora,231.37,9,129,324.22,7,Hydrogen-rich,Volcanic,15.39,Geothermal,0,0.8588413204320315,0,No
b8d33dc1-7215-402d-b4e1-b8ce73ab25de,Xenon,262.55,42,96,279.47,3,Hydrogen-rich,Oceanic,11.11,Geothermal,2,0.3406464485144681,0,No
3d1098e3-e009-4f72-8b25-fe2a11932cea,Xenon,174.1,16,288,197.55,8,Oxygen-rich,Volcanic,7.01,Nuclear,2,0.8295983329059515,1,Yes
7fbae460-3546-421c-a165-ed03db648625,Xenon,647.55,46,212,85.1,2,Methane-dominated,Oceanic,8.23,Chemical,4,0.020591792830775738,0,Yes
29aa7d7d-b76e-4b4b-9caf-723ea28ea56a,Titanium,665.21,40,176,209.8,9,Hydrogen-rich,Icy,3.7,Geothermal,4,0.152872897784546,1,No
3c10da4f-e42a-454a-9749-53987589bc1b,Aurora,906.72,36,214,72.53,10,Oxygen-rich,Volcanic,18.95,Chemical,3,0.9150377210046545,2,Yes
c335215b-216d-4ff8-be92-39ceb98ed430,Zarathustra,491.55,20,356,265.74,5,Hydrogen-rich,Volcanic,13.31,Nuclear,2,0.30726786125212296,2,Yes
831b1bf4-d8b8-4d6c-9262-e9a53a968de1,Titanium,404.4,11,62,117.02,10,Hydrogen-rich,Rocky,17.35,Chemical,4,0.7431996857179504,2,No
37306f37-5dbf-4803-b727-ac9c964010ae,Xenon,826.88,17,198,351.46,8,Methane-dominated,Icy,15.87,Nuclear,4,0.40483582075450797,0,Yes
95bc47de-f5f6-45e2-ba7b-77ee5465efe0,Titanium,80.81,39,318,280.81,7,Hydrogen-rich,Oceanic,8.57,Geothermal,1,0.5655540680341954,2,Yes
1d59e243-bfd0-4f05-bbe1-32a38b22df60,Aurora,955.78,35,190,130.83,7,Oxygen-rich,Oceanic,9.74,Chemical,4,0.7533132875372052,2,Yes
ca15072a-4f8c-4168-879d-938c39e57f03,Elysium,157.98,37,292,269.99,1,Hydrogen-rich,Volcanic,8.32,Geothermal,0,0.0,2,No
eb404da3-285f-4c5d-b1b2-4ee2869d384c,Aurora,313.14,5,94,56.32,4,Hydrogen-rich,Icy,5.37,Solar,1,0.7406873184357075,2,Yes
60b5f480-5c8f-4149-a5f9-1eac4569703d,Xenon,84.7,9,71,205.13,10,Oxygen-rich,Oceanic,4.39,Solar,4,0.12652278395176467,0,No
b28bbcd6-5553-4cd7-9adc-7286dbe7fb56,Zarathustra,10.27,47,268,299.38,8,Oxygen-rich,Volcanic,16.66,Chemical,2,0.4234480717190575,2,Yes
5ede8870-a089-46be-969f-77eeae216e9c,Titanium,893.66,15,45,415.33,8,Carbon dioxide-heavy,Oceanic,9.67,Geothermal,0,0.0,1,No
fa43ba80-b9b0-4585-a4d2-bf5121a6cf33,Xenon,273.02,22,219,62.02,2,Hydrogen-rich,Oceanic,13.04,Chemical,0,0.2559875995758359,2,Yes
91d64dd3-4815-4b35-bf38-3ba0f18c9b18,Titanium,657.5,7,239,75.59,8,Methane-dominated,Oceanic,14.84,Nuclear,1,0.5419592699824975,1,No
98e080ff-8d2a-4f56-927e-a82c8ccf5428,Aurora,293.03,7,119,276.75,8,,Rocky,8.37,Chemical,1,0.6237133944510241,1,Yes
dcfe9b6d-a407-4908-a20c-4aa272a37cfb,Zarathustra,212.72,39,193,312.69,4,Methane-dominated,Icy,15.72,Geothermal,2,0.756083560719524,1,No
08713293-e5b4-44af-b595-227db86c0e89,Aurora,492.92,33,264,88.18,2,Oxygen-rich,Oceanic,10.7,Nuclear,4,0.3261143236739537,1,Yes
144b87e6-d633-422f-9a0d-cb9e454b6678,Xenon,592.05,42,288,373.55,4,Carbon dioxide-heavy,Rocky,9.68,Solar,1,0.7213779630240245,1,No
5f3ffe59-ed01-44e9-bef0-4f8a6745ff56,Elysium,212.17,25,156,275.38,9,Oxygen-rich,Oceanic,15.41,Solar,0,0.5720410319328164,2,No
00789224-7904-4733-a105-beb8b975ad91,Elysium,828.72,44,97,368.7,7,Methane-dominated,Icy,0.26,Geothermal,4,0.6416462120216824,2,Yes
006693e2-35bd-4af3-9d57-5d360f934f02,Xenon,126.55,34,224,237.59,2,Oxygen-rich,Volcanic,7.84,Chemical,2,0.09251265370353001,2,Yes
cc4a8f6e-02b3-47c6-845c-13f09d05a0f3,Xenon,753.86,8,157,496.6,8,Hydrogen-rich,Oceanic,8.59,Solar,1,0.2676313410124306,0,No
d77b6a8a-5ea4-4e77-adee-81de5348062e,Titanium,460.87,29,181,348.22,7,Hydrogen-rich,Volcanic,8.98,Solar,4,0.5022072956535112,0,No
e91fb501-7f52-447f-a00f-0b3e5c839e35,Xenon,627.55,45,267,447.55,9,Methane-dominated,Icy,18.22,Nuclear,2,0.8112279999200483,0,Yes
f49b533c-10a7-47b7-a41e-b0eab941b06a,Titanium,783.26,39,80,433.21,4,Carbon dioxide-heavy,Volcanic,2.75,Solar,2,0.4235579635849425,2,No
e36a7001-cb7e-46e1-a3e4-81b08a3a1785,Aurora,408.79,19,344,84.97,9,Hydrogen-rich,Volcanic,12.13,Geothermal,3,0.7045044995561076,0,No
3ad4f6f3-7a8f-46b7-bd6a-c567624d3157,Zarathustra,136.83,16,206,202.44,8,Methane-dominated,Icy,4.2,Solar,4,0.7327866423757812,1,Yes
afbe8045-20ea-4b24-980a-3462fe8d5973,Titanium,922.42,24,36,192.91,5,Carbon dioxide-heavy,Oceanic,18.44,Nuclear,2,0.6576730762800341,2,No
66ce77fe-1979-4764-9916-af5ee823d9a3,Zarathustra,390.84,44,127,208.26,6,Hydrogen-rich,Volcanic,5.27,Chemical,4,0.40742220814403973,1,Yes
6b15d3d8-f8ef-49c3-b269-3d1ed23958f5,Titanium,374.5,20,243,109.07,1,Hydrogen-rich,Oceanic,12.0,Geothermal,0,0.12638380034385277,2,Yes
6b5b809e-d92f-4b1c-a7b5-f770a3a680e3,Xenon,920.91,44,59,260.75,9,Oxygen-rich,Rocky,5.54,Chemical,0,1.0,1,Yes
3425a297-0003-4964-bd9c-e4ee144866ae,Aurora,158.5,37,122,401.26,3,Oxygen-rich,Oceanic,8.42,Nuclear,1,0.618384727493078,1,Yes
0e5a03b3-be05-4f3b-bac6-0577b82e8006,Zarathustra,445.67,43,104,173.05,1,Carbon dioxide-heavy,Volcanic,5.7,Solar,1,0.8845216411674544,2,Yes
bd7bf32c-96d6-4f44-b7e4-519d73672efd,Aurora,966.02,46,346,250.54,2,Oxygen-rich,Icy,0.15,Solar,2,1.0,2,Yes
5765bc50-a7ea-4a1c-b861-7ea74bcd4c92,Titanium,912.99,47,315,448.01,8,Hydrogen-rich,Icy,9.08,Nuclear,3,0.1404939672408811,2,No
e7a7b4af-8ae8-42d2-8454-ff882e7fc852,Xenon,115.38,23,219,236.84,4,Hydrogen-rich,Volcanic,12.51,Chemical,3,0.4831325302338003,2,Yes
bb2ef81f-754f-4cec-a977-0b9bf94461ac,Elysium,10.11,45,296,378.26,3,Hydrogen-rich,Icy,19.24,Solar,0,0.5127152236723721,2,No
bb3a7e44-1dc1-46ce-a56f-c5a368493395,Xenon,667.29,24,266,388.37,10,,Icy,8.58,Nuclear,0,1.0,1,Yes
198c05c4-cb6e-4775-9fba-c2cbff20606a,Titanium,107.9,21,242,453.92,5,Methane-dominated,Rocky,11.1,Chemical,2,0.13346337160547714,0,No
94137fdb-7b47-4dde-960e-ada0cfa7efc8,Zarathustra,333.68,14,201,72.4,3,Hydrogen-rich,Rocky,13.04,Solar,0,0.13920726903653435,0,No
80388fb1-17f9-4bee-b79a-68b264d186e1,Zarathustra,956.08,9,359,226.27,10,Hydrogen-rich,Icy,4.92,Chemical,4,0.5426536223243159,1,No
ce185cb7-0d46-4cd4-8b6f-6a0514e6b60f,Elysium,635.29,16,185,106.32,1,Oxygen-rich,Oceanic,5.86,Nuclear,4,0.8968501803609237,0,No
a29e708d-5d07-432e-9ec7-c7c7e0ecfcb3,Elysium,765.38,10,81,233.42,9,Carbon dioxide-heavy,Rocky,15.15,Nuclear,1,0.11418708668447376,0,No
7588ca87-28c2-45c4-985b-ab60d82ffa26,Elysium,99.13,38,147,387.8,6,Carbon dioxide-heavy,Volcanic,3.17,Chemical,4,0.21419508298521645,2,No
b781a660-1ef9-4680-befc-609e5ef331a6,Aurora,807.75,44,57,215.37,6,Hydrogen-rich,Rocky,7.08,Chemical,1,0.8138159174466592,1,Yes
988680a8-7044-4ab0-85ce-82b669a05de8,Xenon,423.91,8,251,366.34,9,Methane-dominated,Volcanic,12.89,Geothermal,4,0.21786107928649406,0,No
7bd54e1e-34b7-4918-a6a1-ba3d94b327d8,Elysium,337.06,23,291,436.59,10,Oxygen-rich,Icy,17.07,Geothermal,1,0.8869775348957156,1,No
16e2b59b-7798-4208-853c-13c9eb266b1f,Zarathustra,465.88,15,294,476.5,5,Methane-dominated,Volcanic,2.65,Nuclear,1,0.5337175421158081,1,No
142cf4d5-b197-4e58-9a70-3d9d488d3e8c,Titanium,510.75,39,164,273.26,7,Hydrogen-rich,Icy,10.82,Geothermal,4,0.658430418677671,0,Yes
df8c8ca6-af02-4d09-b6ff-57b26eeea9d7,Xenon,552.34,43,277,75.74,5,Oxygen-rich,Volcanic,8.97,Geothermal,2,1.0,0,Yes
3cd3593d-cd1b-4999-8043-ae8c681c598f,Aurora,605.11,9,120,87.46,2,Carbon dioxide-heavy,Oceanic,16.22,Geothermal,1,0.07176685003070185,1,Yes
ba479387-2c90-430b-a7eb-570a4a99cfbd,Zarathustra,179.61,15,312,61.96,7,Carbon dioxide-heavy,Volcanic,3.99,Geothermal,3,0.4603466564867921,2,No
5160dea0-b13f-4799-807d-b593adc0cb7d,Titanium,390.31,43,346,164.34,7,Hydrogen-rich,Icy,11.53,Geothermal,3,0.21466620212445325,2,No
f3fe1029-5159-4c07-b100-7d17a45e908a,Zarathustra,255.7,38,164,442.31,9,Methane-dominated,Rocky,4.8,Chemical,4,0.02939849171467305,1,No
fad6f2a6-0af2-44fd-919e-a2b0b5175c14,Aurora,223.77,29,347,326.16,1,Oxygen-rich,Oceanic,15.06,Chemical,1,0.46582764594577797,0,Yes
c0fc4d57-fc69-459c-bb34-e16ac15ca484,Titanium,343.2,44,122,155.67,8,Oxygen-rich,Icy,18.97,Chemical,1,0.7429142067913067,1,No
06727511-a5ea-45d9-925f-16c74ea7d6e5,Xenon,516.47,33,31,129.51,10,Methane-dominated,Rocky,16.59,Geothermal,0,0.0,0,No
c043e4f0-e7d7-4caf-98a5-b1328ec646ea,Elysium,566.39,31,307,461.64,9,Oxygen-rich,Rocky,7.5,Geothermal,0,0.8128218661822388,1,No
bcc56483-89cd-41ba-ae24-2335316e679f,Elysium,465.27,37,63,219.58,8,Carbon dioxide-heavy,Rocky,14.14,Nuclear,4,0.40184375531374156,0,Yes
845e8c80-617c-4ebb-8c5f-474d66175e2a,Elysium,940.67,36,265,226.02,6,Oxygen-rich,Oceanic,9.67,Nuclear,0,0.8282962941018815,2,Yes
12e1a8a0-6f24-4696-9ddd-ab666eb3f94a,Titanium,66.53,47,165,454.75,7,Methane-dominated,Volcanic,12.09,Nuclear,3,0.9089348691280736,2,Yes
4834448f-61d1-4f60-8b07-0118f535e68a,Xenon,367.2,6,79,191.18,3,Methane-dominated,Oceanic,16.1,Nuclear,0,0.9308807471117877,2,Yes
99aa9dae-2890-4a93-98d6-67e90d6f0e4a,Zarathustra,550.75,47,193,256.1,7,Methane-dominated,Oceanic,9.88,Solar,3,0.7230820146453684,0,No
8e4b9a7d-b80b-4fd9-9006-aa576fe51ca2,Aurora,762.54,28,193,,3,Methane-dominated,Oceanic,13.76,Solar,1,0.1775488912820876,0,Yes
41c73bad-a7ae-4c0c-be88-4a0ec017a115,Elysium,657.71,47,246,414.94,7,Methane-dominated,Volcanic,18.72,Geothermal,2,0.8662519000804043,0,Yes
4bd17995-3339-4d27-8cbe-7b418da9bcd4,Elysium,223.42,21,89,423.69,4,Oxygen-rich,Icy,10.95,Nuclear,1,0.41354651110443236,0,No
d888a207-2c55-49bd-b913-878c93796da6,Zarathustra,777.44,45,72,220.56,8,Oxygen-rich,Icy,10.52,Chemical,1,0.22558922294857817,0,No
9cd36e58-030e-4e74-b061-c8a98a135d13,Aurora,500.79,39,175,,10,Methane-dominated,Oceanic,11.87,Chemical,0,0.04250805405504992,1,No
b067c335-cb78-4411-a0e5-130f58439022,Aurora,696.38,18,308,175.26,1,Carbon dioxide-heavy,Rocky,10.91,Geothermal,1,0.6974031564297124,0,No
90ea2235-813f-4e8d-9cce-5d6b98de0d8c,Zarathustra,770.2,29,64,253.51,8,Carbon dioxide-heavy,Oceanic,11.99,Nuclear,2,0.7975973213853531,0,No
025b487a-0ba7-4260-a60d-64457364660f,Zarathustra,395.53,31,124,261.06,3,Oxygen-rich,Icy,9.4,Geothermal,2,0.16845087180723503,1,Yes
d9908d55-bed3-4a9c-a28f-34c344996bcf,Titanium,256.79,23,238,282.74,1,Methane-dominated,Oceanic,10.21,Solar,1,0.863862763334226,0,Yes
05b52c07-3353-45ac-9c1e-51bd51cc085f,Zarathustra,232.53,28,256,376.97,5,Oxygen-rich,Rocky,16.69,Nuclear,0,0.9321625566470417,0,No
fead58b0-cdf3-4add-b79d-bda5df046291,Aurora,835.24,10,70,83.55,3,Hydrogen-rich,Rocky,16.6,Chemical,0,0.6023073009357353,1,No
e4d4042a-6587-484a-b09a-99254ac1f2cd,Aurora,184.36,5,180,483.68,6,Oxygen-rich,Oceanic,8.8,Nuclear,1,0.0,2,No
ee4d116d-8281-4b17-947b-0b6833bd5886,Aurora,19.14,46,38,151.28,5,Hydrogen-rich,Icy,0.99,Nuclear,4,0.8180951148219031,1,No
89663635-f1fb-4d01-9c10-822b4a85682f,Zarathustra,383.84,38,273,376.08,10,Hydrogen-rich,Volcanic,19.06,Chemical,2,0.5113475011280699,2,No
2efc5c77-15c9-460d-b0a7-25c8121dfc2c,Xenon,641.18,32,198,241.75,5,Methane-dominated,Oceanic,19.41,Chemical,2,0.5561708508704583,0,No
f0e8d632-c110-4419-b903-236b59dd3cf7,Zarathustra,387.73,17,83,96.86,6,Hydrogen-rich,Oceanic,4.3,Geothermal,1,0.9070270341007711,2,Yes
8e931faf-1e62-4d69-9562-a3b856b31c90,Titanium,549.44,39,140,78.07,6,Carbon dioxide-heavy,Rocky,18.1,Nuclear,2,0.601803201282035,1,Yes
582b1db0-0724-4cc2-a679-a6ede45fead4,Elysium,79.91,36,270,392.79,10,Methane-dominated,Volcanic,9.31,Solar,1,0.33494608369552514,0,No
93b131f8-eba5-43f8-8d3d-c255862d4812,Zarathustra,512.46,40,66,224.33,3,Oxygen-rich,Oceanic,3.35,Nuclear,3,0.13982085101535804,0,No
78ca2e53-1487-4391-be0d-57338bc063dc,Aurora,173.62,45,217,146.19,9,Methane-dominated,Volcanic,8.68,Chemical,1,0.820603226370159,0,No
dbcee6c2-45f9-4119-8267-c5c314076848,Aurora,766.87,21,187,369.5,7,Hydrogen-rich,Oceanic,12.42,Solar,3,0.05664296677390444,2,No
611a9264-b7bb-43d1-bb7e-6ea9e79978d3,Xenon,199.7,43,112,205.79,2,Oxygen-rich,Oceanic,15.27,Nuclear,0,0.09280427995333193,0,No
282952b6-d5e0-4807-bdf1-d2abad4992c9,Aurora,918.28,18,138,357.9,2,Carbon dioxide-heavy,Oceanic,1.74,Solar,1,0.23595092084142585,1,Yes
e0e71fad-cca1-4ec5-ac44-5fd3e89fa60e,Zarathustra,135.7,9,129,410.68,7,Hydrogen-rich,Volcanic,0.35,Geothermal,4,0.7748500181263344,1,No
c43064f8-2bae-4fa5-87c4-35c3590fa089,Zarathustra,822.72,36,105,199.9,1,Carbon dioxide-heavy,Oceanic,19.0,Geothermal,0,0.540266608195729,2,Yes
56de2982-e33d-430b-b494-3316ce04fa00,Zarathustra,171.35,48,60,81.77,6,Oxygen-rich,Oceanic,11.42,Geothermal,2,0.4595932377688958,2,Yes
c4a5f270-f3dd-435a-9083-4d6b7c1442ed,Titanium,463.8,23,131,161.4,1,Methane-dominated,Volcanic,6.99,Geothermal,3,0.0394786826738857,2,Yes
10dcad7d-640c-49c9-a992-76e3da49215d,Xenon,345.8,10,336,301.15,1,Hydrogen-rich,Icy,6.15,Chemical,4,0.0,0,Yes
9af136be-0bed-4f20-aacb-3cf23f1309d8,Aurora,432.46,19,133,143.39,1,Methane-dominated,Rocky,5.4,Solar,2,0.9065490522318154,1,Yes
96f9550e-c1d4-4a87-aa16-128d6f50cf8e,Aurora,438.08,33,44,371.0,10,Hydrogen-rich,Rocky,18.63,Geothermal,4,0.2909440441108016,0,Yes
b72a5d35-941f-440d-b0c3-70434c0658dd,Aurora,205.67,9,214,,6,Carbon dioxide-heavy,Rocky,7.83,Nuclear,0,0.5813031964643967,0,No
3ca014d5-48be-49de-bda0-324e495173c4,Xenon,37.97,43,355,295.39,6,Oxygen-rich,Rocky,12.72,Nuclear,0,0.26872594240205017,1,No
47508b71-0d9e-4b2a-ab20-2327bfd62725,Xenon,295.69,16,207,75.56,2,Carbon dioxide-heavy,Oceanic,0.29,Chemical,4,0.9861848669721239,2,No
100362f1-a16c-4a22-8a6e-5f0a454f64a0,Zarathustra,124.03,13,214,103.34,10,Hydrogen-rich,Rocky,16.92,Nuclear,4,0.27412306110127327,0,Yes
c3452ebb-13da-4766-9e1a-64bcbb153b32,Xenon,332.89,20,342,347.12,2,Methane-dominated,Oceanic,4.48,Solar,1,0.29519974228416435,0,No
80dfa81f-9d82-40df-bc18-e00f5edb84e8,Elysium,871.33,19,203,459.15,10,Methane-dominated,Volcanic,11.79,Nuclear,4,1.0,2,No
9f3e7feb-e6af-4394-9908-c88515d04d1b,Elysium,518.94,46,221,105.75,3,Hydrogen-rich,Rocky,6.23,Chemical,1,0.13937592204338822,0,No
4bd20138-86dd-473f-8131-e990e72200cc,Aurora,265.32,5,197,175.87,7,Oxygen-rich,Volcanic,1.64,Chemical,1,0.12537344401734685,1,No
b66d745f-b8f4-41ba-ab09-8c90d7e758dd,Titanium,807.84,10,89,474.44,2,Methane-dominated,Rocky,16.04,Geothermal,1,0.0868688583947839,1,No
75deedb5-4294-439c-ac1a-1606a190b233,Elysium,921.2,37,282,189.4,6,Methane-dominated,Icy,1.18,Chemical,2,0.05072955478870958,2,No
a9e24105-0356-4d3e-ac2d-c534ff67a7a2,Titanium,379.57,34,310,468.44,6,Hydrogen-rich,Volcanic,7.33,Geothermal,1,0.1287607861537277,1,No
7651e543-c29f-4459-ba6b-f568b9a77667,Zarathustra,936.49,34,337,132.25,1,Oxygen-rich,Icy,10.24,Chemical,2,0.6804021387189506,1,No
afc624fb-4440-4c3a-8b17-b91f2e988448,Zarathustra,403.22,24,261,487.95,9,Hydrogen-rich,Rocky,1.71,Chemical,3,0.07739850651799277,0,No
0e2e3765-c5d9-44fb-86ab-d9d8391ebd3a,Titanium,924.14,9,46,56.55,5,Carbon dioxide-heavy,Oceanic,19.93,Chemical,4,0.6265237373518386,0,No
bf185002-3ab1-43cd-957f-c5f581a519c1,Titanium,497.1,19,261,109.19,4,Carbon dioxide-heavy,Rocky,9.12,Nuclear,3,0.4181831275034884,0,No
ee40b400-0ca1-4977-9507-940a03da1949,Elysium,247.86,36,53,69.7,1,Methane-dominated,Oceanic,10.77,Solar,4,0.12873780421132716,2,No
82c027d8-7287-442e-ada9-d756a29b546d,Elysium,110.71,34,87,387.79,8,Oxygen-rich,Volcanic,9.24,Nuclear,0,0.9611864467412763,0,Yes
996c9bb6-2cd8-41eb-a8d8-bc0396f9a673,Titanium,784.5,24,52,309.14,10,Oxygen-rich,Volcanic,16.08,Geothermal,4,0.5155358429862231,2,Yes
6a16a5b9-19eb-4a23-afe9-a1d20bfa820b,Elysium,75.19,29,264,74.84,6,Carbon dioxide-heavy,Icy,0.83,Geothermal,2,0.04975978502465507,1,Yes
5dacd539-cc36-4973-a4d6-135c0c0b394e,Zarathustra,421.18,32,48,379.8,8,Methane-dominated,Volcanic,2.22,Chemical,3,0.9298023701846665,0,Yes
2a92ccf7-8e0f-4bb5-8393-6d19ed8a0d7e,Titanium,8213.8,23,188,334.93,3,Oxygen-rich,Volcanic,12.22,Chemical,3,0.862879105354219,1,No
db040b37-764b-4f33-aec0-8c582a788f70,Zarathustra,119.07,11,352,209.74,4,Methane-dominated,Volcanic,1.84,Nuclear,4,0.35066363826803343,2,Yes
e1a0ff78-8f9d-4dbe-8825-244ee79cf409,Xenon,570.45,49,133,322.62,7,Oxygen-rich,Rocky,6.3,Geothermal,0,0.815970698637787,2,Yes
b909dfa2-3d8f-42be-b410-50ba6a9f7b29,Titanium,399.71,16,263,404.49,9,Carbon dioxide-heavy,Volcanic,19.12,Nuclear,4,0.43984585899812384,0,No
e30df5ba-34d0-496b-93cc-80a37410f971,Xenon,359.74,41,43,231.9,10,Hydrogen-rich,Volcanic,16.74,Geothermal,2,0.008716365152070624,2,No
8042a8a6-6d3d-4d7b-a3c9-0a5125f28d55,Xenon,806.32,46,56,99.37,1,,Volcanic,17.68,Chemical,2,0.8416556553525951,2,Yes
729a2ece-492d-4d20-8760-81ae18b3a92d,Xenon,124.35,36,358,213.23,8,Oxygen-rich,Icy,10.65,Nuclear,2,0.20702240532187527,1,No
70027d43-8854-4d84-8bc7-384a6673f6fd,Aurora,435.98,7,75,88.66,6,Carbon dioxide-heavy,Icy,12.23,Chemical,4,0.34940446867590513,0,No
a2e3597c-c5e6-46fe-bc80-32503ac0cbb5,Titanium,797.5,35,238,55.08,5,Oxygen-rich,Volcanic,7.08,Nuclear,2,0.5953266715005701,0,No
9b4d0968-5f97-4d0a-bfb0-dee1b7cc3940,Aurora,797.96,17,180,150.06,9,Hydrogen-rich,Rocky,11.59,Solar,1,0.6151746523848168,0,No
7a1230cb-d3bc-414e-b9ff-a72fe3421ffe,Zarathustra,295.43,31,278,242.91,1,Hydrogen-rich,Icy,10.59,Solar,3,0.6223449606839385,1,No
d2b34727-e9d5-4c8f-926a-9888a770c0f1,Titanium,31.7,24,275,176.1,6,Carbon dioxide-heavy,Icy,3.21,Solar,1,0.9385462065723753,2,Yes
e8d11391-12ed-4c99-a7e1-e60e14e3a190,Xenon,196.89,37,103,434.87,4,,Icy,7.46,Geothermal,1,0.8575163374444138,0,No
ab50bf9b-ed75-4457-81da-3ea27f3c20e0,Zarathustra,458.26,19,137,418.68,3,Oxygen-rich,Volcanic,4.5,Geothermal,1,0.4505198944716013,0,Yes
104ae516-7c58-4960-a7ff-4459c62707bc,Xenon,901.08,32,254,220.63,3,Hydrogen-rich,Rocky,14.36,Nuclear,4,0.43755972475348603,2,Yes
479cd8ef-8566-4334-b039-5f14976a73e2,Xenon,546.58,18,246,210.49,3,Carbon dioxide-heavy,Icy,8.09,Nuclear,0,0.3391961953445166,1,No
8a9bea31-3075-47d3-a9e2-3aba362564f0,Zarathustra,182.11,41,146,111.14,8,Carbon dioxide-heavy,Oceanic,10.46,Nuclear,4,1.0,0,Yes
04759405-f82a-4ede-83b1-92aec7e88a69,Titanium,826.64,40,222,487.19,7,Oxygen-rich,Rocky,12.49,Chemical,4,0.09546089984283374,0,Yes
9e067961-b9fb-42cb-aae0-ba1f662c899d,Xenon,502.84,34,182,158.6,8,Oxygen-rich,Volcanic,11.5,Nuclear,4,1.0,0,Yes
ff4bad08-a076-4075-8187-834c718717e2,Titanium,519.42,32,207,359.25,6,Hydrogen-rich,Volcanic,7.38,Solar,4,0.5640655409996118,2,No
d677cb2a-a97f-4399-a417-6d0e2d7779a2,Aurora,541.26,27,69,285.99,2,Carbon dioxide-heavy,Volcanic,3.42,Nuclear,1,0.8491499408989381,0,Yes
